Fonte:CovidSus
Autor:Datasus
DataGerado:07/07/2020



regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;14/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;15/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;16/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;17/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;18/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;19/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;20/06/2020;25;4011;3;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;21/06/2020;26;4011;8;5;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;22/06/2020;26;4011;8;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;23/06/2020;26;4011;8;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;24/06/2020;26;4011;8;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;25/06/2020;26;4011;8;0;0;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;26/06/2020;26;4011;9;1;1;1;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;27/06/2020;26;4011;9;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;28/06/2020;27;4011;8;-1;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;29/06/2020;27;4011;8;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;30/06/2020;27;4011;8;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;01/07/2020;27;4011;8;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;02/07/2020;27;4011;8;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;03/07/2020;27;4011;8;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;04/07/2020;27;4011;12;4;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;05/07/2020;28;4011;12;0;1;0;;;0
Centro-Oeste;GO;Portelândia;52;521810;52016;SUDOESTE II;06/07/2020;28;4011;12;0;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;27/03/2020;13;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;28/03/2020;13;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;29/03/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;30/03/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;31/03/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;01/04/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;02/04/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;03/04/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;04/04/2020;14;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;05/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;06/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;07/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;08/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;09/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;10/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;11/04/2020;15;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;12/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;13/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;14/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;15/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;16/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;17/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;18/04/2020;16;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;19/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;20/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;21/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;22/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;23/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;24/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;25/04/2020;17;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;26/04/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;27/04/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;28/04/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;29/04/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;30/04/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;01/05/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;02/05/2020;18;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;03/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;04/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;05/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;06/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;07/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;08/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;09/05/2020;19;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;10/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;11/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;12/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;13/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;14/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;15/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;16/05/2020;20;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;17/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;18/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;19/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;20/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;21/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;22/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;23/05/2020;21;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;24/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;25/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;26/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;27/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;28/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;29/05/2020;22;36900;0;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;30/05/2020;22;36900;2;2;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;31/05/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;01/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;02/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;03/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;04/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;05/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;06/06/2020;23;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;07/06/2020;24;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;08/06/2020;24;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;09/06/2020;24;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;10/06/2020;24;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;11/06/2020;24;36900;2;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;12/06/2020;24;36900;3;1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;13/06/2020;24;36900;3;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;14/06/2020;25;36900;3;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;15/06/2020;25;36900;4;1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;16/06/2020;25;36900;4;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;17/06/2020;25;36900;5;1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;18/06/2020;25;36900;16;11;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;19/06/2020;25;36900;15;-1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;20/06/2020;25;36900;15;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;21/06/2020;26;36900;16;1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;22/06/2020;26;36900;16;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;23/06/2020;26;36900;16;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;24/06/2020;26;36900;16;0;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;25/06/2020;26;36900;15;-1;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;26/06/2020;26;36900;17;2;0;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;27/06/2020;26;36900;19;2;1;1;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;28/06/2020;27;36900;21;2;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;29/06/2020;27;36900;23;2;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;30/06/2020;27;36900;25;2;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;01/07/2020;27;36900;27;2;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;02/07/2020;27;36900;31;4;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;03/07/2020;27;36900;31;0;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;04/07/2020;27;36900;43;12;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;05/07/2020;28;36900;43;0;1;0;;;0
Centro-Oeste;GO;Posse;52;521830;52007;NORDESTE II;06/07/2020;28;36900;43;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;27/03/2020;13;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;28/03/2020;13;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;29/03/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;30/03/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;31/03/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;01/04/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;02/04/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;03/04/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;04/04/2020;14;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;05/04/2020;15;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;06/04/2020;15;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;07/04/2020;15;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;08/04/2020;15;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;09/04/2020;15;3223;0;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;10/04/2020;15;3223;1;1;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;11/04/2020;15;3223;1;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;12/04/2020;16;3223;1;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;13/04/2020;16;3223;1;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;14/04/2020;16;3223;3;2;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;15/04/2020;16;3223;3;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;16/04/2020;16;3223;4;1;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;17/04/2020;16;3223;4;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;18/04/2020;16;3223;5;1;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;19/04/2020;17;3223;5;0;0;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;20/04/2020;17;3223;5;0;1;1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;21/04/2020;17;3223;5;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;22/04/2020;17;3223;5;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;23/04/2020;17;3223;5;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;24/04/2020;17;3223;6;1;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;25/04/2020;17;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;26/04/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;27/04/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;28/04/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;29/04/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;30/04/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;01/05/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;02/05/2020;18;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;03/05/2020;19;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;04/05/2020;19;3223;6;0;1;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;05/05/2020;19;3223;6;0;2;1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;06/05/2020;19;3223;6;0;3;1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;07/05/2020;19;3223;6;0;2;-1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;08/05/2020;19;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;09/05/2020;19;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;10/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;11/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;12/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;13/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;14/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;15/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;16/05/2020;20;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;17/05/2020;21;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;18/05/2020;21;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;19/05/2020;21;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;20/05/2020;21;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;21/05/2020;21;3223;6;0;3;1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;22/05/2020;21;3223;6;0;2;-1;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;23/05/2020;21;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;24/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;25/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;26/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;27/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;28/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;29/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;30/05/2020;22;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;31/05/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;01/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;02/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;03/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;04/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;05/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;06/06/2020;23;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;07/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;08/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;09/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;10/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;11/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;12/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;13/06/2020;24;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;14/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;15/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;16/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;17/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;18/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;19/06/2020;25;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;20/06/2020;25;3223;7;1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;21/06/2020;26;3223;7;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;22/06/2020;26;3223;7;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;23/06/2020;26;3223;6;-1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;24/06/2020;26;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;25/06/2020;26;3223;6;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;26/06/2020;26;3223;7;1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;27/06/2020;26;3223;9;2;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;28/06/2020;27;3223;10;1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;29/06/2020;27;3223;10;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;30/06/2020;27;3223;10;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;01/07/2020;27;3223;11;1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;02/07/2020;27;3223;11;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;03/07/2020;27;3223;10;-1;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;04/07/2020;27;3223;12;2;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;05/07/2020;28;3223;12;0;2;0;;;0
Centro-Oeste;GO;Professor Jamil;52;521839;52002;CENTRO SUL;06/07/2020;28;3223;12;0;2;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;27/03/2020;13;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;28/03/2020;13;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;29/03/2020;14;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;30/03/2020;14;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;31/03/2020;14;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;01/04/2020;14;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;02/04/2020;14;50065;0;0;0;0;;;0
Centro-Oeste;GO;Quirinópolis;52;521850;52015;SUDOESTE I;03/04/2020;14;50065;0;0;0;0;;;0
